# gruntz_functions.tsv - census of every retail function RVA the source
# tree labels (rva, current name, owning unit). BUILD-INTEGRITY floor: an
# RVA that vanishes from a build fails `gruntz build --full`; see
# gruntz.audit.function_census. Moves and renames are not losses - the row
# follows the label. The floor is HEAD's copy of this file unioned with
# the working tree, so deliberately removing a WRONG label means deleting
# its row here and committing the deletion.
rva	name	unit
0x15bce0	?GetClassId@CWwdGameObject@@UAE?AW4LoadableClassId@@XZ	wwdfactoryobject
0x15bcf0	??_GCWwdGameObject@@UAEPAXI@Z	wwdfactoryobject
0x15bd10	??1CWwdGameObject@@UAE@XZ	wwdfactoryobject
0x15bf00	?Unload@CWwdGameObject@@UAEXXZ	wwdobjmgr
0x15bfb0	?RectsOverlap@CDDrawChildGroup@@QAEHPAUCDDrawRect@@0@Z	wwdfactoryobject
0x15c000	?IsLoaded@CWwdGameObjectC@@UAEHXZ	wwdfactoryobject
0x15c020	?GetClassId@CWwdGameObjectC@@UAE?AW4LoadableClassId@@XZ	wwdfactoryobject
0x15c030	?GetDotColor@CWwdGameObjectC@@UAEEXZ	wwdfactoryobject
0x15c040	?SetDotColor@CWwdGameObjectC@@UAEXE@Z	wwdfactoryobject
0x15c050	??_GCWwdGameObjectC@@UAEPAXI@Z	wwdfactoryobject
0x15c070	??1CWwdGameObjectC@@UAE@XZ	wwdfactoryobject
0x15c1d0	?SetupFlagged@CWwdGameObjectC@@UAEHHHHPAUAnimWorkerObj@@H@Z	wwdfactoryobject
0x15c200	?Unload@CWwdGameObjectC@@UAEXXZ	wwdobjmgr
0x15c290	?Construct@CAniAdvanceCursor@@QAEXPAVCWwdGameObjectA@@@Z	wwdfactoryobject
0x15c2c0	?Unload@CAniAdvanceCursor@@UAEXXZ	wwdfactoryobject
0x15c2d0	?Setup@CAniAdvanceCursor@@QAEXPAVCAniElement@@@Z	wwdfactoryobject
0x15c320	?Recompute@CAniAdvanceCursor@@QAEXH@Z	wwdfactoryobject
0x15c360	?Advance@CAniAdvanceCursor@@QAEHI@Z	wwdfactoryobject
0x15c900	?Find@CAniAdvanceCursor@@QAEHPAVCFileMemBase@@W4SerialMode@@W4LogicTypeId@@PAX@Z	wwdfactoryobject
0x15c970	?Serialize@CAniAdvanceCursor@@QAEHPAVCFileMemBase@@@Z	wwdfactoryobject
0x15ca70	?Deserialize@CAniAdvanceCursor@@QAEHPAVCFileMemBase@@@Z	wwdfactoryobject
0x15cbe0	?Rng2Next@CAniRecordView@@QAEHXZ	wwdfactoryobject
0x15cc30	?GetFrame@CDDrawWorker@@QAEPAVCImage@@H@Z	wwdfactoryobject
0x15cc50	?ClampFirst@CWwdGameObjectA@@QAEXXZ	wwdfactoryobject
0x15cc90	?ClampLast@CWwdGameObjectA@@QAEXXZ	wwdfactoryobject
0x15ccd0	??0CGameLevel@@QAE@PAVCDDrawSurfaceMgr@@HH@Z	gamelevel
0x15cdf0	?LoadFileWithCoords@CGameLevel@@UAEHPBDPAUtagRECT@@@Z	gamelevel
0x15ceb0	?LoadSourceWithCoords@CGameLevel@@UAEHPAUCParseSource@@PAUtagRECT@@@Z	gamelevel
0x15cf70	?LoadWwdWithCoords@CGameLevel@@UAEHPAUWwdHeader@@PAUtagRECT@@@Z	gamelevel
0x15d030	?SetCoordExtents@CGameLevel@@UAEHHH@Z	gamelevel
0x15d0d0	?SetCoords@CGameLevel@@UAEHPAUtagRECT@@@Z	gamelevel
0x15d170	?ResetParamBlock@CGameLevel@@QAEXXZ	gamelevel
0x15d1f0	?Unload@CGameLevel@@UAEXXZ	gamelevel
0x15d280	?LoadWwd@CGameLevel@@UAEHPAUWwdHeader@@@Z	gamelevel
0x15d500	?LoadFromFile@CGameLevel@@UAEHPBD@Z	gamelevel
0x15d630	?LoadFromSource@CGameLevel@@UAEHPAUCParseSource@@@Z	gamelevel
0x15d680	?ReleaseChildren@CGameLevel@@UAEXXZ	gamelevel
0x15d700	?SetExtentsAndBuildAll@CGameLevel@@QAEHHH@Z	gamelevel
0x15d790	?ReadImageSets@CGameLevel@@AAEHPBIPAD@Z	gamelevel
0x15d820	?ReadImageSet@CGameLevel@@AAEPAVCTileImageSet@@PAX@Z	gamelevel
0x15d8d0	?ReadPlane@CGameLevel@@AAEPAVCDDrawWorkerHost@@PBUWwdPlaneHeader@@PBDPAX@Z	gamelevel
0x15d9a0	?ReadObjectPlane@CGameLevel@@QAEPAVCDDrawWorkerHost@@HHHHHHPBD@Z	gamelevel
0x15da80	?BuildAllPlanes@CGameLevel@@QAEXPAUtagRECT@@@Z	gamelevel
0x15dad0	?SyncToMainIndex@CGameLevel@@QAEXPAVCDDrawSurfacePair@@@Z	gamelevel
0x15db00	?SyncAfterMainIndex@CGameLevel@@QAEXPAVCDDrawSurfacePair@@@Z	gamelevel
0x15db30	?RemovePlane@CGameLevel@@AAEHH@Z	gamelevel
0x15dbe0	?MovePlane@CGameLevel@@AAEHHH@Z	gamelevel
0x15dc90	?VisitVisible@CGameLevel@@QAEXPAVCDDrawSurfacePair@@PAVCDDrawChildGroup@@@Z	gamelevel
0x15dde0	?FindPlaneByName@CGameLevel@@QAEPAVCDDrawWorkerHost@@PBD@Z	gamelevel
0x15de40	?MoveToward@CGameLevel@@QAEHPAUCGameObject@@HHH@Z	gamelevel
0x15dfb0	?DispatchMove@CGameLevel@@QAEHPAUCGameObject@@HHH@Z	gamelevel
0x15e130	?MoveGrounded@CGameLevel@@QAEHPAUCGameObject@@HHH@Z	gamelevel
0x15e2f0	?MoveFalling@CGameLevel@@QAEHPAUCGameObject@@HHH@Z	gamelevel
0x15e4b0	?MoveRising@CGameLevel@@QAEHPAUCGameObject@@HHH@Z	gamelevel
0x15e5b0	?MoveClimbing@CGameLevel@@QAEHPAUCGameObject@@HHH@Z	gamelevel
0x15e720	?StepAxisLo@CGameLevel@@AAEHPAUCGameObject@@HHPAHH@Z	gamelevel
0x15e870	?StepAxisHi@CGameLevel@@AAEHPAUCGameObject@@HHPAHH@Z	gamelevel
0x15e9c0	?ScanSpanTop@CGameLevel@@AAEHPAUCGameObject@@HHH@Z	gamelevel
0x15eb00	?FreeMove@CGameLevel@@AAEHPAUCGameObject@@HHH@Z	gamelevel
0x15ede0	?ResolveFloorCollision@CGameLevel@@AAEHPAUCGameObject@@HHH@Z	gamelevel
0x15f090	?SnapFloorDown@CGameLevel@@AAEHPAUCGameObject@@HHPAH@Z	gamelevel
0x15f1c0	?ResolveCeilingCollision@CGameLevel@@AAEHPAUCGameObject@@HHH@Z	gamelevel
0x15f340	?SnapCeilUp@CGameLevel@@AAEHPAUCGameObject@@HHPAH@Z	gamelevel
0x15f470	?ProbeSpanHard@CGameLevel@@QAEHPAUCGameObject@@HH@Z	gamelevel
0x15f610	?ResolveMoveDown@CGameLevel@@AAEHPAUCGameObject@@HHH@Z	gamelevel
0x15f7b0	?ResolveMoveUp@CGameLevel@@AAEHPAUCGameObject@@HHH@Z	gamelevel
0x15f8d0	?SpanCheck@CGameLevel@@AAEHHHHPAH@Z	gamelevel
0x15f9f0	?StepGroundDown@CGameLevel@@AAEHPAUCGameObject@@HHPAHH@Z	gamelevel
0x15fb10	?StepGroundUp@CGameLevel@@AAEHPAUCGameObject@@HHPAHH@Z	gamelevel
0x15fc30	?ProbeStepEdge@CGameLevel@@AAEHHH@Z	gamelevel
0x15fdb0	?StepAxisAlt@CGameLevel@@AAEHPAUCGameObject@@HHPAHH@Z	gamelevel
0x15fe40	?AltStepValidate@CGameLevel@@AAEHPAUCGameObject@@0HHPAHH@Z	gamelevel
0x15ff20	?HoldMove@CGameLevel@@AAEHPAUCGameObject@@0HHH@Z	gamelevel
0x15ffe0	?ClampSpan@CGameLevel@@AAEHHHPAH0@Z	gamelevel
0x160080	?ProbeFootSoft@CGameLevel@@AAEHPAUCGameObject@@H@Z	gamelevel
0x160210	?ProbeFootBlocked@CGameLevel@@AAEHPAUCGameObject@@H@Z	gamelevel
0x160450	?ProbeHeadSoft@CGameLevel@@QAEHPAUCGameObject@@H@Z	gamelevel
0x160530	?IsValidWwd@CGameLevel@@QAEHPBDPAX@Z	gamelevel
0x160660	?ReadWwdHeaderName@CGameLevel@@QAEHPBDPAX@Z	gamelevel
0x160790	_WwdFile_InflateMainBlock@12	gamelevel
0x160870	?WwdFile_CompressMainBlock@@YGHPAEK0K@Z	gamelevel
0x1608c0	?ProbeFeetKind@CGameLevel@@QAE?AW4TileCollisionKind@@PAUCGameObject@@H@Z	gamelevel
0x160980	?ProbeColumn@CGameLevel@@QAE?AW4TileCollisionKind@@PAUCGameObject@@H@Z	gamelevel
0x160a40	?WalkColumnDown@CGameLevel@@QAEHPAUCGameObject@@H@Z	gamelevel
0x160c50	?ScanRowSpan@CGameLevel@@AAEHHHHH@Z	gamelevel
0x160ee0	?MainPlaneNotify@CGameLevel@@QAEXXZ	gamelevel
0x160ef0	?ValidateAllPlanes@CGameLevel@@QAEHPAD@Z	gamelevel
0x160f40	?NotifyAllPlanes@CGameLevel@@QAEXXZ	gamelevel
0x160f70	?EditDispatch@CGameLevel@@QAEHPAVCFileMemBase@@W4SerialMode@@W4LogicTypeId@@H@Z	gamelevel
0x1610a0	?SaveName@CGameLevel@@QAEHPAVCFileMemBase@@@Z	gamelevel
0x161110	?LoadName@CGameLevel@@QAEHPAVCFileMemBase@@@Z	gamelevel
0x161190	?IsLoaded@CGameLevel@@UAEHXZ	gamelevel
0x1611b0	?GetClassId@CGameLevel@@UAE?AW4LoadableClassId@@XZ	gamelevel
0x1611c0	??_GCGameLevel@@UAEPAXI@Z	gamelevel
0x1611e0	??1CGameLevel@@UAE@XZ	gamelevel
0x161270	?AxisProbe@CGameLevel@@AAE?AW4TileCollisionKind@@HH@Z	gamelevel
0x161330	?FreePixels@CImageSet1@@UAEXXZ	imageset1
0x161340	?GetKind@CImageSet1@@UAEHXZ	imageset1
0x161350	??_GCImageSet1@@UAEPAXI@Z	gamelevel
0x161370	??1CImageSet1@@UAE@XZ	imageset1
0x161380	?GetCollisionAt@CImageSet1@@UAE?AW4TileCollisionKind@@HH@Z	imageset1
0x161390	?ScanRunLeft@CImageSet1@@UAEHHHPAH0@Z	imageset1
0x1613a0	?ScanRunLeftForValue@CImageSet1@@UAEHHHHPAH@Z	imageset1
0x1613b0	?ScanUp@CImageSet1@@UAEHHHPAH0@Z	imageset1
0x1613c0	?ScanUpForValue@CImageSet1@@UAEHHHHPAH@Z	imageset1
0x1613d0	?ScanRight@CImageSet1@@UAEHHHPAH0@Z	imageset1
0x1613e0	?ScanRightForValue@CImageSet1@@UAEHHHHPAH@Z	imageset1
0x1613f0	?ScanDown@CImageSet1@@UAEHHHPAH0@Z	imageset1
0x161400	?ScanDownForValue@CImageSet1@@UAEHHHHPAH@Z	imageset1
0x161410	?GetStride@CImageSet1@@UAEHXZ	imageset1
0x161420	?FreePixels@CImageSet2@@UAEXXZ	imageset2
0x161430	?GetKind@CImageSet2@@UAEHXZ	imageset2
0x161440	??_GCImageSet2@@UAEPAXI@Z	gamelevel
0x161460	??1CImageSet2@@UAE@XZ	imageset2
0x161470	?GetCollisionAt@CImageSet2@@UAE?AW4TileCollisionKind@@HH@Z	imageset2
0x1614a0	?GetStride@CImageSet2@@UAEHXZ	imageset2
0x1614b0	?FreePixels@CImageSet3@@UAEXXZ	imageset3g
0x1614d0	?GetKind@CImageSet3@@UAEHXZ	imageset3g
0x1614e0	??_GCImageSet3@@UAEPAXI@Z	gamelevel
0x161500	??1CImageSet3@@UAE@XZ	imageset3
0x161570	?GetCollisionAt@CImageSet3@@UAE?AW4TileCollisionKind@@HH@Z	imageset3g
0x161590	?GetStride@CImageSet3@@UAEHXZ	imageset3g
0x1615a0	??0CDDrawWorkerHost@@QAE@PAVCDDrawSurfaceMgr@@HH@Z	levelplane
0x161640	?Read@CDDrawWorkerHost@@UAEHPBUWwdPlaneHeader@@PBDPAUtagRECT@@@Z	levelplane
0x1619f0	?InitGeometry@CDDrawWorkerHost@@UAEHHHHHHHPAUtagRECT@@PAD@Z	levelplane
0x161bf0	?Unload@CDDrawWorkerHost@@UAEXXZ	levelplane
0x161c50	?RegisterNamed@CDDrawWorkerHost@@QAEXDPBD@Z	levelplane
0x161c90	?RecomputePlaneCoords@CDDrawWorkerHost@@QAEXXZ	levelplane
0x161e80	?Build@CDDrawWorkerHost@@QAEXPAUtagRECT@@@Z	levelplane
0x161f00	?SetTileSize@CDDrawWorkerHost@@QAEXHH@Z	levelplane
0x161fa0	?SetTileSizeFromImageSet@CDDrawWorkerHost@@QAEXPAVCDDrawWorker@@@Z	levelplane
0x162010	?Draw@CDDrawWorkerHost@@QAEXPAVCDDrawSurfacePair@@@Z	levelplane
0x1628d0	?Prune@CDDrawWorkerHost@@QAEHXZ	levelplane
0x1628f0	?RebuildPlanes@CDDrawWorkerHost@@QAEHPBDH@Z	levelplane
0x162af0	?ReadPlaneObjects@CDDrawWorkerHost@@QAEHPBUPlaneObjectRecord@@@Z	levelplane
0x163300	?ActivateVisibleObjects@CDDrawWorkerHost@@QAEHXZ	levelplane
0x163370	?DeactivateDistantObjects@CDDrawWorkerHost@@QAEHXZ	levelplane
0x1633e0	?GetSize@CDDrawWorkerHost@@QAEHXZ	levelplane
0x163420	?InitScrollRects@CDDrawWorkerHost@@QAEXXZ	levelplane
0x163510	?ValidateTiles@CDDrawWorkerHost@@QAEHPAD@Z	levelplane
0x163670	?ResolveColorKey@CDDrawWorkerHost@@QAEXXZ	levelplane
0x163710	?SerializeDispatch@CDDrawWorkerHost@@QAEHPAVCFileMemBase@@W4SerialMode@@W4LogicTypeId@@H@Z	levelplane
0x163780	?Save@CDDrawWorkerHost@@QAEHPAVCFileMemBase@@@Z	levelplane
0x1638c0	?Load@CDDrawWorkerHost@@QAEHPAVCFileMemBase@@@Z	levelplane
0x163a10	??1CWwdGridIter@@UAE@XZ	levelplane
0x163a20	??_GCWwdGridIter@@UAEPAXI@Z	wwdspatialmgr
0x163a40	??1CWwdSpatialMgr@@QAE@XZ	levelplane
0x163a90	?IsLoaded@CDDrawWorkerHost@@UAEHXZ	ddrawworkerhost
0x163ab0	?GetClassId@CDDrawWorkerHost@@UAE?AW4LoadableClassId@@XZ	ddrawworkerhost
0x163ac0	?UnusedPlaneHook@CDDrawWorkerHost@@UAEXH@Z	ddrawworkerhost
0x163ad0	??_GCDDrawWorkerHost@@UAEPAXI@Z	ddrawworkerhost
0x163af0	??1CDDrawWorkerHost@@UAE@XZ	ddrawworkerhost
0x163bc0	?Unload@CDDrawWorkerList@@UAEXXZ	ddrawsurfacepair
0x163bf0	?PruneWorkers@CDDrawWorkerList@@UAEXPAVCDDrawSurfacePair@@0@Z	ddrawsurfacepair
0x163c60	?ClearWorkers@CDDrawWorkerList@@QAEXXZ	ddrawsurfacepair
0x163c90	?Create@CDDrawSurfacePair@@UAEHHHW4ColorDepth@@H@Z	ddrawsurfacepair
0x163db0	?InitFromSurface@CDDrawSurfacePair@@UAEHPAVCDDSurface@@@Z	ddrawsurfacepair
0x163e20	?Unload@CDDrawSurfacePair@@UAEXXZ	ddrawsurfacepair
0x163e50	?LoadImageA@CDDrawSurfacePair@@UAEHPAUCParseSource@@@Z	ddrawsurfacepair
0x163ee0	?ResolveImageName@CDDrawSurfacePair@@UAEHPAD@Z	ddrawsurfacepair
0x163f00	?RestoreIfLost@CDDrawSurfacePair@@QAEHXZ	ddrawsurfacepair
0x163f40	?DrawBox@CDDrawSurfacePair@@QAEXPAUtagRECT@@H@Z	ddrawsurfacepair
0x164180	?DrawCross@CDDrawSurfacePair@@QAEXHH@Z	ddrawsurfacepair
0x164250	?SetGeom@CDDrawSurfacePair@@UAEHHHW4ColorDepth@@@Z	ddrawsurfacepair
0x164380	?DrawCount@CDDrawSurfacePair@@QAEXPAUtagRECT@@H@Z	ddrawsurfacepair
0x164420	?DrawLabel@CDDrawSurfacePair@@QAEXPAUtagRECT@@PAD@Z	ddrawsurfacepair
0x1644a0	?SetGeometry@CDDrawSurfaceChildA@@UAEHHHW4ColorDepth@@@Z	ddrawsurfacepair
0x164650	?BlitDirtyRect@CDDrawSurfacePair@@QAEXPAV1@PAH1@Z	ddrawsurfacepair
0x164660	?Probe@CDrawSubWorker@@QAEHXZ	ddrawsurfacepair
0x1646b0	?SetGeom@CDDrawSurfaceChildA@@UAEHHHW4ColorDepth@@@Z	ddrawsurfacepair
0x164790	?SetPosition@CResolveNode@@UAEHHH@Z	ddrawsurfacepair
0x1647e0	?Init@CResolveNode@@QAEHPAVCDDrawSurfaceMgr@@HHHHH@Z	ddrawsurfacepair
0x164830	?Dispatch@AnimWorkerObj@@QAEHPAVCFileMemBase@@W4SerialMode@@W4LogicTypeId@@PAX@Z	ddrawsurfacepair
0x164920	?CacheTargetId@AnimWorkerObj@@QAEHPAX@Z	ddrawsurfacepair
0x164960	?Save@AnimWorkerObj@@QAEHPAVCFileMemBase@@@Z	ddrawsurfacepair
0x164d80	?Load@AnimWorkerObj@@QAEHPAVCFileMemBase@@@Z	ddrawsurfacepair
0x1651b0	?ResolveTarget@AnimWorkerObj@@QAEHPAX@Z	ddrawsurfacepair
0x165210	?Unload@CDDrawWorkerCache@@UAEXXZ	ddrawsurfacepair
0x1652c0	?CreateWorker@CDDrawWorkerCache@@UAEPAXP6AHPAUCGameObject@@@ZPBDH@Z	ddrawsurfacepair
0x165360	?FindKeyOfValue@CDDrawWorkerCache@@QAE?AVCString@@PAVCObject@@@Z	ddrawsurfacepair
0x165460	?Build@CAniElement@@QAEHPAXPAUCAniSource@@H@Z	ddrawsurfacepair
0x1655c0	?Configure@CAniElement@@QAEHPAX0H@Z	ddrawsurfacepair
0x165620	?LoadFile@CAniElement@@QAEHPAX0H@Z	ddrawsurfacepair
0x165730	?DeleteAll@CAniElement@@QAEXXZ	ddrawsurfacepair
0x165780	??_GCAniRecordView@@UAEPAXI@Z	anirecord
0x1657a0	??1CAniRecordView@@UAE@XZ	anirecord
0x165810	?Unload@CDDrawWorkerMapSmall@@UAEXXZ	ddrawsurfacepair
0x1658c0	?LoadPaletteFromSource@CDDrawWorkerMapSmall@@UAEPAXPAUCParseSource@@PBDH@Z	ddrawsurfacepair
0x165990	?CreateWorkerFromData@CDDrawWorkerMapSmall@@UAEPAXPAXPBDH@Z	ddrawsurfacepair
0x165a10	?CreateWorkerFromFile@CDDrawWorkerMapSmall@@UAEPAXPADPBDH@Z	ddrawsurfacepair
0x165a90	?LoadSizedPaletteFromSource@CDDrawWorkerMapSmall@@UAEPAXPAUCParseSource@@HH@Z	ddrawsurfacepair
0x165b90	?ResetSlots@CDDrawWorkerMapSmall@@QAEXXZ	ddrawsurfacepair
0x165c40	?RemoveByValue@CDDrawWorkerMapSmall@@QAEHPAVCObject@@@Z	ddrawsurfacepair
0x165d30	?RemoveByKey@CDDrawWorkerMapSmall@@QAEHPBD@Z	ddrawsurfacepair
0x165d90	?IsLoaded@CAniRecordBase2@@UAEHXZ	anirecord
0x165da0	?GetClassId@CAniRecordBase2@@UAE?AW4LoadableClassId@@XZ	anirecord
0x165db0	??_GCAniRecordBase2@@UAEPAXI@Z	anirecord
0x165dd0	??1CAniRecordBase2@@UAE@XZ	anirecord
0x165e30	?SetName@CFileMemBase@@UAEHPBDHH@Z	ddrawsurfacepair
0x165e60	?Open@CFileMem@@UAEHXZ	ddrawsurfacepair
0x165ef0	?Ready@CFileMem@@UAEHXZ	ddrawsurfacepair
0x165f00	?Read@CFileMem@@UAEHPAXH@Z	ddrawsurfacepair
0x165f50	?Write@CFileMem@@UAEHPBXH@Z	ddrawsurfacepair
0x165fa0	?RenderFrame@CDDrawWorkerA@@UAEXPAVCDDrawSurfacePair@@0@Z	ddrawsurfacepair
0x166040	?Helper@CDDrawWorkerB@@QAEHPBDH@Z	ddrawsurfacepair
0x1660b0	?RenderFrame@CDDrawWorkerB@@UAEXPAVCDDrawSurfacePair@@0@Z	ddrawsurfacepair
0x1660f0	?Render@CWwdGameObjectC@@UAEXPAVCDDrawSurfacePair@@@Z	wwdgameobjectrender
0x1661d0	?BltDirty@CWwdGameObjectC@@UAEXPAVCDDrawSurfacePair@@0@Z	wwdgameobjectrender
0x1662a0	?BltDirtyEx@CWwdGameObjectC@@UAEXPAVCDDrawSurfacePair@@00@Z	wwdgameobjectrender
0x1664a0	?BltDirtyRegions@CWwdGameObjectC@@UAEXPAVCDDrawSurfacePair@@00@Z	wwdgameobjectrender
0x1665e0	?Setup@CWwdGameObject@@UAEHHHHPAUAnimWorkerObj@@@Z	wwdgameobjectrender
0x166640	?CreateObject@CWwdGameObject@@QAEPAV1@HHHHPAUAnimWorkerObj@@H@Z	wwdgameobjectrender
0x166780	?CreateNamed@CWwdGameObject@@QAEPAV1@HHHHPBDH@Z	wwdgameobjectrender
0x1667e0	?AddChild@CWwdGameObject@@QAEHPAUCGameObject@@@Z	wwdgameobjectrender
0x166810	?Clear@CWwdGameObject@@QAEXXZ	wwdgameobjectrender
0x166850	?RemoveChild@CWwdGameObject@@QAEHPAUCGameObject@@@Z	wwdgameobjectrender
0x166880	?WalkChildWorkers@CWwdGameObject@@QAEHXZ	wwdgameobjectrender
0x1668b0	?Render@CWwdGameObject@@UAEXPAVCDDrawSurfacePair@@@Z	wwdgameobjectrender
0x1668e0	?BltDirty@CWwdGameObject@@UAEXPAVCDDrawSurfacePair@@0@Z	wwdgameobjectrender
0x166910	?BltDirtyEx@CWwdGameObject@@UAEXPAVCDDrawSurfacePair@@00@Z	wwdgameobjectrender
0x166950	?BltDirtyRegions@CWwdGameObject@@UAEXPAVCDDrawSurfacePair@@00@Z	wwdgameobjectrender
0x166990	?Parse@CImageSet2@@UAEHPAX@Z	imageset2
0x1669e0	?ScanRunLeft@CImageSet2@@UAEHHHPAH0@Z	imageset2
0x166a40	?ScanRunLeftForValue@CImageSet2@@UAEHHHHPAH@Z	imageset2
0x166ab0	?ScanRight@CImageSet2@@UAEHHHPAH0@Z	imageset2
0x166b20	?ScanRightForValue@CImageSet2@@UAEHHHHPAH@Z	imageset2
0x166b90	?ScanUp@CImageSet2@@UAEHHHPAH0@Z	imageset2
0x166bf0	?ScanUpForValue@CImageSet2@@UAEHHHHPAH@Z	imageset2
0x166c60	?ScanDown@CImageSet2@@UAEHHHPAH0@Z	imageset2
0x166cd0	?ScanDownForValue@CImageSet2@@UAEHHHHPAH@Z	imageset2
0x166d40	?Parse@CImageSet1@@UAEHPAX@Z	imageset1
0x166d70	?Parse@CImageSet3@@UAEHPAX@Z	imageset3g
0x166e00	?ScanRunLeft@CImageSet3@@UAEHHHPAH0@Z	imageset3
0x166e60	?ScanRunLeftForValue@CImageSet3@@UAEHHHHPAH@Z	imageset3
0x166eb0	?ScanUp@CImageSet3@@UAEHHHPAH0@Z	imageset3g
0x166f20	?ScanUpForValue@CImageSet3@@UAEHHHHPAH@Z	imageset3g
0x166f80	?ScanRight@CImageSet3@@UAEHHHPAH0@Z	imageset3g
0x166ff0	?ScanRightForValue@CImageSet3@@UAEHHHHPAH@Z	imageset3g
0x167050	?ScanDown@CImageSet3@@UAEHHHPAH0@Z	imageset3g
0x1670d0	?ScanDownForValue@CImageSet3@@UAEHHHHPAH@Z	imageset3g
0x167130	?ApplyMove@CGameLevel@@QAEHPAUCGameObject@@HHH@Z	gamelevelmove
0x1671c0	?MoveAxisAligned@CGameLevel@@QAEHPAUCGameObject@@HHH@Z	gamelevelmove
0x167260	?MoveStepXHi@CGameLevel@@QAEHPAUCGameObject@@HHPAHH@Z	gamelevelmove
0x167450	?MoveStepXLo@CGameLevel@@QAEHPAUCGameObject@@HHPAHH@Z	gamelevelmove
0x167640	?MoveStepYHi@CGameLevel@@QAEHPAUCGameObject@@HHPAHH@Z	gamelevelmove
0x167830	?MoveStepYLo@CGameLevel@@QAEHPAUCGameObject@@HHPAHH@Z	gamelevelmove
0x167a20	?ResolveRightX@CGameLevel@@AAEHPAUCGameObject@@HH@Z	gamelevelmove
0x167b40	?ResolveLeftX@CGameLevel@@AAEHPAUCGameObject@@HH@Z	gamelevelmove
0x167c60	?ResolveBottomY@CGameLevel@@AAEHPAUCGameObject@@HH@Z	gamelevelmove
0x167d80	?ResolveTopY@CGameLevel@@AAEHPAUCGameObject@@HH@Z	gamelevelmove
0x167ea0	?BroadPhase@CGameLevel@@QAEHPAUCGameObject@@HH@Z	gamelevelmove
0x168060	?OnFound@CWwdGridShell@@UAEXPAUWwdRegion@@@Z	gamelevelmove
0x168080	?Init@CWwdSpatialMgr@@QAEHPAXPAUtagRECT@@PAH22222@Z	gamelevelmove
0x168280	??_GCWwdGridShell@@UAEPAXI@Z	gamelevelmove
0x1682a0	??1CWwdGridShell@@UAE@XZ	wwdgrid
0x1682f0	?FreeGrids@CWwdSpatialMgr@@QAEXXZ	wwdspatialmgr
0x168340	?ScrollTo@CWwdSpatialMgr@@QAEHHH@Z	wwdspatialmgr
0x168430	?GetSize@CWwdSpatialMgr@@QAEHXZ	wwdspatialmgr
0x168460	?CountInRect@CWwdSpatialMgr@@QAEHPAVCWwdGrid@@@Z	wwdspatialmgr
0x168500	?Relocate@CWwdSpatialMgr@@QAEHHH@Z	wwdspatialmgr
0x1688b0	?PruneCount@CWwdSpatialMgr@@QAEHXZ	wwdspatialmgr
0x1688f0	?RemoveObject@CWwdSpatialMgr@@QAEXPAVCWwdGameObject@@@Z	wwdspatialmgr
0x168960	?FlushAll@CWwdSpatialMgr@@QAEHXZ	wwdspatialmgr
0x168990	?FlushGrid@CWwdSpatialMgr@@QAEHPAVCWwdGrid@@@Z	wwdspatialmgr
0x168a20	?ForEach@CWwdSpatialMgr@@QAEHP6AXPAUCGameObject@@@Z@Z	wwdspatialmgr
0x168a70	?ForEachGrid@CWwdSpatialMgr@@QAEHPAVCWwdGrid@@P6AXPAUCGameObject@@@Z@Z	wwdspatialmgr
0x168af0	?GetFirstObject@CWwdSpatialMgr@@QAEPAUCGameObject@@XZ	wwdspatialmgr
0x168b60	?GetNextObject@CWwdSpatialMgr@@QAEPAUCGameObject@@XZ	wwdspatialmgr
0x168bf0	??_GCWwdGrid@@UAEPAXI@Z	wwdgrid
0x168c10	??1CWwdGrid@@UAE@XZ	wwdgrid
0x168c60	?Parse@CAniRecordView@@QAEHPAXPBF@Z	anirecord
0x168d00	?ResolveIndices@CAniRecordView@@QAEXPAVCDDrawSubMgrLeafScan@@PBD@Z	anirecord
0x168e50	?GetSize@CAniRecordView@@QAEHXZ	anirecord
0x168e70	?GetAt@CStringArray@@QBE?AVCString@@H@Z	anirecord
0x168ea0	?LoadPaletteFromFile@CAniRecordBase2@@UAEHPADH@Z	anirecord
0x168ee0	?CreatePaletteFromRgb@CAniRecordBase2@@UAEHPAXH@Z	anirecord
0x168f20	?CreatePaletteFromEntries@CAniRecordBase2@@UAEHHH@Z	anirecord
0x168f60	?CreatePaletteFromTrailingData@CAniRecordBase2@@UAEHPAXHH@Z	anirecord
0x168fb0	?Unload@CAniRecordBase2@@UAEXXZ	anirecord
0x168fd0	?PushPalette@CAniRecordBase2@@UAEHXZ	anirecord
0x16cdd0	?WriteCurve@@YAAAVostream@@AAV1@ABVCMotionState@@@Z	typekeycoll
0x16d000	?ReadCurve@@YAAAVistream@@AAV1@AAVCMotionState@@@Z	typekeycoll
0x16d190	?Find@zPTree@@QAEPAXPBD@Z	typekeycoll
0x16d2a0	??1zBitVec@@UAE@XZ	typekeycoll
0x16d2d0	??_GzBitVec@@UAEPAXI@Z	typekeycoll
0x16d2f0	??4zBitVec@@QAEAAV0@ABV0@@Z	typekeycoll
0x16d3a0	??0zBitVec@@QAE@PBDH@Z	typekeycoll
0x16d710	??0zBitVec@@QAE@XZ	typekeycoll
0x16d790	??0zBitVec@@QAE@HH@Z	typekeycoll
