id	state	path	line	kind	domain	expression	context	notes
abab9dc74a9972fe	fixed	src/Gruntz/Play.cpp	5477	IDX	SpriteStateFlags	SPRITE_STATE_HIDDEN	this->m_scrollSink->m_stateFlags |= IDX(SPRITE_STATE_HIDDEN);	Typed CResolveNode::m_stateFlags as SpriteStateFlags and replaced raw bit arithmetic with domain operators/HAS; all former per-call exits disappeared.
9e72031a13066881	reviewed	src/Gruntz/Play.cpp	6488	static_cast-enum	QuestLevel	id	->SetMaxLevel(static_cast<QuestLevel>(id));	CState level indices and arithmetic results are mixed numeric storage; convert only at the QuestLevel API boundary.
f36402372d26ece2	fixed	src/Gruntz/Play.cpp	6505	IDX	SpriteStateFlags	SPRITE_STATE_HIDDEN	m_scrollSink->m_stateFlags &= ~IDX(SPRITE_STATE_HIDDEN);	Typed CResolveNode::m_stateFlags as SpriteStateFlags and replaced raw bit arithmetic with domain operators/HAS; all former per-call exits disappeared.
2d3dece80246b5a9	reviewed	src/Gruntz/Play.cpp	6872	IDX	PickupType	GRUNT_BOOMERANG	for (i32 id = IDX(GRUNT_BOOMERANG); id <= IDX(GRUNT_YOYO); id++) {	All occurrences were inspected: exits target generic WWD m_smarts storage, raw pickup counters/APIs, or the documented GruntSpawnConfig integer-switch codegen seam.
695b2337d1a318f3	reviewed	src/Gruntz/Play.cpp	6872	IDX	PickupType	GRUNT_YOYO	for (i32 id = IDX(GRUNT_BOOMERANG); id <= IDX(GRUNT_YOYO); id++) {	All occurrences were inspected: exits target generic WWD m_smarts storage, raw pickup counters/APIs, or the documented GruntSpawnConfig integer-switch codegen seam.
2c566d89b7e789f8	reviewed	src/Gruntz/Play.cpp	6873	static_cast-enum	PickupType	id	if (!BuildGruntTypeNameTable(static_cast<PickupType>(id), 0, 0, 0)) {	Reviewed individually: remaining entries are raw retail function parameters, loop/arithmetic results, wire payloads, generic notification storage, or per-logic views of shared WWD integer fields.
6aa8cb5a2e3a337c	reviewed	src/Gruntz/Play.cpp	6903	IDX	PickupType	GRUNT_YOYO	for (i32 id = IDX(GRUNT_BOOMERANG); id <= IDX(GRUNT_YOYO); id++) {	All occurrences were inspected: exits target generic WWD m_smarts storage, raw pickup counters/APIs, or the documented GruntSpawnConfig integer-switch codegen seam.
fc4de5fe7134be83	reviewed	src/Gruntz/Play.cpp	6903	IDX	PickupType	GRUNT_BOOMERANG	for (i32 id = IDX(GRUNT_BOOMERANG); id <= IDX(GRUNT_YOYO); id++) {	All occurrences were inspected: exits target generic WWD m_smarts storage, raw pickup counters/APIs, or the documented GruntSpawnConfig integer-switch codegen seam.
f95cb3db0530e4d2	reviewed	src/Gruntz/Play.cpp	6908	static_cast-enum	PickupType	id	if (!BuildGruntTypeNameTable(static_cast<PickupType>(id), 1, 0, ctx)) {	Reviewed individually: remaining entries are raw retail function parameters, loop/arithmetic results, wire payloads, generic notification storage, or per-logic views of shared WWD integer fields.
b03a19d783f968bc	reviewed	src/Gruntz/Play.cpp	6962	static_cast-enum	PickupType	v	if (!BuildGruntTypeNameTable(static_cast<PickupType>(v), 1, 0, ctx)) {	Reviewed individually: remaining entries are raw retail function parameters, loop/arithmetic results, wire payloads, generic notification storage, or per-logic views of shared WWD integer fields.
6279361b03c587cb	reviewed	src/Gruntz/Play.cpp	6972	static_cast-enum	PickupType	v	if (!BuildGruntTypeNameTable(static_cast<PickupType>(v), 1, 0, ctx)) {	Reviewed individually: remaining entries are raw retail function parameters, loop/arithmetic results, wire payloads, generic notification storage, or per-logic views of shared WWD integer fields.
3665c282bb3c14c1	reviewed	src/Gruntz/Play.cpp	6980	static_cast-enum	EnemyAiType	obj->m_points	EnemyAiType aiType = static_cast<EnemyAiType>(obj->m_points);	Reviewed individually: these are per-consumer views of generic WWD/animation/shared integer storage; the owner cannot be globally typed because the same slot carries other domains.
915bbaec74c5bdde	reviewed	src/Gruntz/Play.cpp	7056	static_cast-enum	PickupType	obj->m_smarts	PickupType smarts = static_cast<PickupType>(obj->m_smarts);	Reviewed individually: remaining entries are raw retail function parameters, loop/arithmetic results, wire payloads, generic notification storage, or per-logic views of shared WWD integer fields.
f24ba13125ddb48f	reviewed	src/Gruntz/Play.cpp	7058	static_cast-enum	PickupType	obj->m_points	smarts == PICKUP_MEGAPHONE ? static_cast<PickupType>(obj->m_points) : smarts;	Reviewed individually: remaining entries are raw retail function parameters, loop/arithmetic results, wire payloads, generic notification storage, or per-logic views of shared WWD integer fields.
6338cff81c09122d	reviewed	src/Gruntz/Play.cpp	7070	static_cast-enum	PickupType	d	PickupType item = static_cast<PickupType>(d);	Reviewed individually: remaining entries are raw retail function parameters, loop/arithmetic results, wire payloads, generic notification storage, or per-logic views of shared WWD integer fields.
9ea80d0c296de749	reviewed	src/Gruntz/Play.cpp	7079	IDX	PickupType	GRUNT_HAREKRISHNA	} else if (d == IDX(GRUNT_HAREKRISHNA)) {	All occurrences were inspected: exits target generic WWD m_smarts storage, raw pickup counters/APIs, or the documented GruntSpawnConfig integer-switch codegen seam.
c5bd0ce179956d93	reviewed	src/Gruntz/Play.cpp	7087	IDX	PickupType	GRUNT_REAPER	} else if (d == IDX(GRUNT_REAPER)) {	All occurrences were inspected: exits target generic WWD m_smarts storage, raw pickup counters/APIs, or the documented GruntSpawnConfig integer-switch codegen seam.
472169c922c32ece	reviewed	src/Gruntz/Play.cpp	7097	static_cast-enum	PickupType	obj->m_points	static_cast<PickupType>(obj->m_points),	Reviewed individually: remaining entries are raw retail function parameters, loop/arithmetic results, wire payloads, generic notification storage, or per-logic views of shared WWD integer fields.
893c160128506f2e	reviewed	src/Gruntz/Play.cpp	7110	static_cast-enum	PickupType	obj->m_points	static_cast<PickupType>(obj->m_points),	Reviewed individually: remaining entries are raw retail function parameters, loop/arithmetic results, wire payloads, generic notification storage, or per-logic views of shared WWD integer fields.
1b8f79782833a321	reviewed	src/Gruntz/Play.cpp	7124	static_cast-enum	PickupType	obj->m_powerup	PickupType powerup = static_cast<PickupType>(obj->m_powerup);	Reviewed individually: remaining entries are raw retail function parameters, loop/arithmetic results, wire payloads, generic notification storage, or per-logic views of shared WWD integer fields.
eeddf63db159b0e0	reviewed	src/Gruntz/Play.cpp	7126	static_cast-enum	PickupType	obj->m_points	powerup == PICKUP_MEGAPHONE ? static_cast<PickupType>(obj->m_points) : powerup;	Reviewed individually: remaining entries are raw retail function parameters, loop/arithmetic results, wire payloads, generic notification storage, or per-logic views of shared WWD integer fields.
48730c15a69e9100	reviewed	src/Gruntz/Play.cpp	7138	static_cast-enum	PickupType	e	PickupType item = static_cast<PickupType>(e);	Reviewed individually: remaining entries are raw retail function parameters, loop/arithmetic results, wire payloads, generic notification storage, or per-logic views of shared WWD integer fields.
4ef76a2ad8e22dc7	reviewed	src/Gruntz/Play.cpp	7147	IDX	PickupType	GRUNT_HAREKRISHNA	} else if (obj->m_smarts == IDX(GRUNT_HAREKRISHNA)) {	All occurrences were inspected: exits target generic WWD m_smarts storage, raw pickup counters/APIs, or the documented GruntSpawnConfig integer-switch codegen seam.
30e3b5a44ccad8b8	reviewed	src/Gruntz/Play.cpp	7155	IDX	PickupType	GRUNT_REAPER	} else if (obj->m_smarts == IDX(GRUNT_REAPER)) {	All occurrences were inspected: exits target generic WWD m_smarts storage, raw pickup counters/APIs, or the documented GruntSpawnConfig integer-switch codegen seam.
33f305d151a554ed	reviewed	src/Gruntz/Play.cpp	7165	static_cast-enum	PickupType	obj->m_points	static_cast<PickupType>(obj->m_points),	Reviewed individually: remaining entries are raw retail function parameters, loop/arithmetic results, wire payloads, generic notification storage, or per-logic views of shared WWD integer fields.
38b8b05ba3c2d01b	reviewed	src/Gruntz/Play.cpp	7178	static_cast-enum	PickupType	obj->m_points	static_cast<PickupType>(obj->m_points),	Reviewed individually: remaining entries are raw retail function parameters, loop/arithmetic results, wire payloads, generic notification storage, or per-logic views of shared WWD integer fields.
c44ecc74a0cdf1e3	reviewed	src/Gruntz/PlayPlaneScan.cpp	78	IDX	PickupType	PICKUP_MEGAPHONE	if (p->m_powerup == IDX(PICKUP_MEGAPHONE)) {	All occurrences were inspected: exits target generic WWD m_smarts storage, raw pickup counters/APIs, or the documented GruntSpawnConfig integer-switch codegen seam.
6147ccc1b3be3df8	reviewed	src/Gruntz/PlayPlaneScan.cpp	142	IDX	PickupType	PICKUP_MEGAPHONE	if (p->m_powerup == IDX(PICKUP_MEGAPHONE)) {	All occurrences were inspected: exits target generic WWD m_smarts storage, raw pickup counters/APIs, or the documented GruntSpawnConfig integer-switch codegen seam.
deee1b64779b08b4	reviewed	src/Gruntz/PlayerCommandStep.cpp	446	static_cast-enum	PickupType	static_cast<u8>(extraByte)	static_cast<PickupType>(static_cast<u8>(extraByte)),	Reviewed individually: remaining entries are raw retail function parameters, loop/arithmetic results, wire payloads, generic notification storage, or per-logic views of shared WWD integer fields.
c0f01c182dfc6f77	fixed	src/Gruntz/Projectile.cpp	102	IDX	SpriteStateFlags	SPRITE_STATE_HIDDEN	m_wwdObject->m_stateFlags |= IDX(SPRITE_STATE_HIDDEN);	Typed CResolveNode::m_stateFlags as SpriteStateFlags and replaced raw bit arithmetic with domain operators/HAS; all former per-call exits disappeared.
e3dfc64a8f1c6cea	reviewed	src/Gruntz/RollingBall.cpp	44	IDX		static_cast<CTileImageSet*>(ent)->GetCollisionAt(0, 0)	return IDX(static_cast<CTileImageSet*>(ent)->GetCollisionAt(0, 0));	Audited individually: BrickTileId, TileCollisionKind, PlayerSlot, trigger kind, pickup, and tint values cross raw tile-grid cells, collision-return ABIs, cell-flag APIs, or packed WWD ownership fields.
ca95103550e0033a	reviewed	src/Gruntz/RollingBall.cpp	80	IDX	CardinalDir	CARDINAL_NORTH	o->m_direction = IDX(CARDINAL_NORTH);	All occurrences write or compare generic WWD integer direction/smarts fields whose shared storage cannot be globally specialized.
d88f1064f753ab31	reviewed	src/Gruntz/RollingBall.cpp	84	IDX	CardinalDir	CARDINAL_EAST	o->m_direction = IDX(CARDINAL_EAST);	All occurrences write or compare generic WWD integer direction/smarts fields whose shared storage cannot be globally specialized.
38ca8d5045ca025f	reviewed	src/Gruntz/RollingBall.cpp	88	IDX	CardinalDir	CARDINAL_SOUTH	o->m_direction = IDX(CARDINAL_SOUTH);	All occurrences write or compare generic WWD integer direction/smarts fields whose shared storage cannot be globally specialized.
1cedb854a740f743	reviewed	src/Gruntz/RollingBall.cpp	92	IDX	CardinalDir	CARDINAL_WEST	o->m_direction = IDX(CARDINAL_WEST);	All occurrences write or compare generic WWD integer direction/smarts fields whose shared storage cannot be globally specialized.
4eca42da039725e7	reviewed	src/Gruntz/RollingBall.cpp	253	static_cast-enum	TileCollisionKind	act	switch (static_cast<TileCollisionKind>(act)) {	Reviewed individually: these conversions are at raw file, network, UI, serialization, packed-storage, or historically integer-signature boundaries.
2777078d6d3b151d	reviewed	src/Gruntz/RollingBall.cpp	300	IDX	TileCollisionKind	TILEKIND_SPECIAL	if (act != IDX(TILEKIND_SPECIAL)) {	All occurrences cross raw grid/image cell or generic animation-act storage boundaries.
3f75e3b88f1742b8	reviewed	src/Gruntz/RollingBall.cpp	325	static_cast-enum	MovingDeathTileSetAId	sink	switch (static_cast<MovingDeathTileSetAId>(sink)) {	Reviewed individually: these are per-consumer views of generic WWD/animation/shared integer storage; the owner cannot be globally typed because the same slot carries other domains.
7b7700ea1ad64cbc	reviewed	src/Gruntz/RollingBall.cpp	416	static_cast-enum	LevelArea	g_gameReg->m_curState->m_levelType	LevelArea kind = static_cast<LevelArea>(g_gameReg->m_curState->m_levelType);	Reviewed individually: each conversion enters a domain from bounded loop, offset, random-choice, or range arithmetic; the arithmetic itself is intentionally integer-valued.
a2f5d7583cafe064	reviewed	src/Gruntz/RollingBall.cpp	469	static_cast-enum	TileCollisionKind	act2	switch (static_cast<TileCollisionKind>(act2)) {	Reviewed individually: these conversions are at raw file, network, UI, serialization, packed-storage, or historically integer-signature boundaries.
2b8b7d37a23b5351	reviewed	src/Gruntz/RollingBall.cpp	472	IDX	CardinalDir	CARDINAL_NORTH	m_object->m_direction = IDX(CARDINAL_NORTH);	All occurrences write or compare generic WWD integer direction/smarts fields whose shared storage cannot be globally specialized.
c4c0dfc29b4e9dbe	reviewed	src/Gruntz/RollingBall.cpp	476	IDX	CardinalDir	CARDINAL_EAST	m_object->m_direction = IDX(CARDINAL_EAST);	All occurrences write or compare generic WWD integer direction/smarts fields whose shared storage cannot be globally specialized.
b2d68dd92907e8e5	reviewed	src/Gruntz/RollingBall.cpp	480	IDX	CardinalDir	CARDINAL_SOUTH	m_object->m_direction = IDX(CARDINAL_SOUTH);	All occurrences write or compare generic WWD integer direction/smarts fields whose shared storage cannot be globally specialized.
ea9e4b1a161a26f0	reviewed	src/Gruntz/RollingBall.cpp	484	IDX	CardinalDir	CARDINAL_WEST	m_object->m_direction = IDX(CARDINAL_WEST);	All occurrences write or compare generic WWD integer direction/smarts fields whose shared storage cannot be globally specialized.
b09b680247befcd7	reviewed	src/Gruntz/RollingBall.cpp	492	static_cast-enum	CardinalDir	dirObj2->m_direction	switch (static_cast<CardinalDir>(dirObj2->m_direction)) {	Reviewed individually: these are per-consumer views of generic WWD/animation/shared integer storage; the owner cannot be globally typed because the same slot carries other domains.
aebd3e98891b4737	reviewed	src/Gruntz/SBI_MenuItem.cpp	131	IDX		m_cmd	m_owner->m_activeTab = static_cast<StatusBarTab>(IDX(m_cmd));	Audited individually: exits format LevelArea names, serialize command-kind bytes, pass QuestLevel through a retail int API, mask a Win32 command word, index animation frames, store a custom-map flag, map low SBI tab commands, or select a finish-reason frame.
3663dd71b12af2b0	reviewed	src/Gruntz/SBI_MenuItem.cpp	131	static_cast-enum	StatusBarTab	IDX(m_cmd)	m_owner->m_activeTab = static_cast<StatusBarTab>(IDX(m_cmd));	Reviewed individually: these are per-consumer views of generic WWD/animation/shared integer storage; the owner cannot be globally typed because the same slot carries other domains.
4d1db83a322fffa6	reviewed	src/Gruntz/SBI_MenuItem.cpp	159	IDX		state	i32 frameIndex = IDX(state);	Audited individually: exits format LevelArea names, serialize command-kind bytes, pass QuestLevel through a retail int API, mask a Win32 command word, index animation frames, store a custom-map flag, map low SBI tab commands, or select a finish-reason frame.
29af041d43cb3430	reviewed	src/Gruntz/SBI_RectOnly.cpp	169	IDX		m_position	"->SetValueDword(""StatusBar Position"", IDX(m_position));"	Audited individually: remaining exits are typed tab/highlight/frame indices, SbiCommandId band arithmetic, generic SBI mixed-state storage, registry DWORDs, ReportError, or raw Notify arguments.
0c0de04f9efaa735	fixed	src/Gruntz/SBI_RectOnly.cpp	214	IDX		kActivateErrId	g_gameReg->ReportError(IDX(kActivateErrId), 0x448);	Removed the false GruntzCommandId domain from the unproven 0x80e4 error-resource number; it is now a named raw resource ID.
a3357262dc1c068a	fixed	src/Gruntz/SBI_RectOnly.cpp	214	IDX		static_cast<GruntzCommandId>(kActivateErrId)	g_gameReg->ReportError(IDX(static_cast<GruntzCommandId>(kActivateErrId)), 0x448);	Removed an unnecessary conversion by typing the owner, using an existing named value, or introducing an evidence-backed domain constant.
48401d354fb73395	fixed	src/Gruntz/SBI_RectOnly.cpp	214	static_cast-enum	GruntzCommandId	kActivateErrId	g_gameReg->ReportError(IDX(static_cast<GruntzCommandId>(kActivateErrId)), 0x448);	Removed an unnecessary conversion by typing the owner, using an existing named value, or introducing an evidence-backed domain constant.
988aefa9e7e8ea9e	reviewed	src/Gruntz/SBI_RectOnly.cpp	217	IDX		m_activeTab	SetTabState(static_cast<SbiCommandId>(IDX(m_activeTab)), MENUITEM_SELECTED);	Audited individually: remaining exits are typed tab/highlight/frame indices, SbiCommandId band arithmetic, generic SBI mixed-state storage, registry DWORDs, ReportError, or raw Notify arguments.
ee605c67852243f3	reviewed	src/Gruntz/SBI_RectOnly.cpp	217	static_cast-enum	SbiCommandId	IDX(m_activeTab)	SetTabState(static_cast<SbiCommandId>(IDX(m_activeTab)), MENUITEM_SELECTED);	Reviewed individually: each conversion enters a domain from bounded loop, offset, random-choice, or range arithmetic; the arithmetic itself is intentionally integer-valued.
00f9dbabb533f88a	fixed	src/Gruntz/SBI_RectOnly.cpp	239	IDX		static_cast<GruntzCommandId>(kActivateErrId)	g_gameReg->ReportError(IDX(static_cast<GruntzCommandId>(kActivateErrId)), 0x449);	Removed an unnecessary conversion by typing the owner, using an existing named value, or introducing an evidence-backed domain constant.
58cf0840e5d6a196	fixed	src/Gruntz/SBI_RectOnly.cpp	239	IDX		kActivateErrId	g_gameReg->ReportError(IDX(kActivateErrId), 0x449);	Removed the false GruntzCommandId domain from the unproven 0x80e4 error-resource number; it is now a named raw resource ID.
